"s","ID","nome","starttime","endTime"
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017117-(1956-03-25)","017117","NAVE",1956-03-25,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017126-(1948-01-01)","017126","ORZIVECCHI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017127-(1995-05-05)","017127","OSPITALETTO",1995-05-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017133-(1962-05-26)","017133","PALAZZOLO SULL'OGLIO",1962-05-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017142-(1957-02-14)","017142","PIAN CAMUNO",1957-02-14,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017146-(1948-01-01)","017146","POMPIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017156-(1948-01-01)","017156","PROVAGLIO D'ISEO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017163-(2002-10-26)","017163","RODENGO SAIANO",2002-10-26,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017171-(1948-01-01)","017171","SAN FELICE DEL BENACO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017193-(1976-08-19)","017193","VALLIO TERME",1976-08-19,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/017195-(1948-05-12)","017195","VEROLANUOVA",1948-05-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018001-(1948-01-01)","018001","ALAGNA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018031-(1948-01-01)","018031","CASANOVA LONATI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018043-(1963-06-21)","018043","CERANOVA",1963-06-21,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018063-(1948-01-01)","018063","FILIGHERA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018065-(1948-01-01)","018065","FRASCAROLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018083-(1948-01-01)","018083","LOMELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018087-(1948-01-01)","018087","MARZANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018093-(1948-01-01)","018093","MIRADOLO TERME",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018103-(1948-01-01)","018103","NICORVO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018108-(1948-01-01)","018108","PANCARANA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018113-(1948-01-01)","018113","PIEVE DEL CAIRO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018118-(1948-01-01)","018118","PORTALBERA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018123-(1948-01-01)","018123","ROBBIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018128-(1948-01-01)","018128","ROMAGNESE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018133-(1948-01-01)","018133","SAN CIPRIANO PO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018135-(2005-02-19)","018135","SAN GENESIO ED UNITI",2005-02-19,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018141-(1948-01-01)","018141","SANT'ALESSIO CON VIALONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018143-(1948-01-01)","018143","SANTA MARIA DELLA VERSA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018151-(1948-01-01)","018151","SOMMO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018161-(1948-01-01)","018161","TORRICELLA VERZATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018171-(1948-01-01)","018171","VARZI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/018185-(1948-01-01)","018185","ZECCONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019007-(1948-01-01)","019007","BORDOLANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019017-(1948-01-01)","019017","CASALE CREMASCO-VIDOLASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019025-(1948-01-01)","019025","CASTELLEONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019027-(1948-01-01)","019027","CASTELVISCONTI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019030-(1948-01-01)","019030","CICOGNOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019035-(1948-01-01)","019035","CREMA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019040-(1948-01-01)","019040","DEROVERE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019045-(1948-01-01)","019045","GABBIONETA-BINANUOVA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019050-(1948-01-01)","019050","GRONTARDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019055-(1948-01-01)","019055","MADIGNANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019059-(1948-01-01)","019059","MONTODINE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019060-(1948-01-01)","019060","MOSCAZZANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019069-(1948-01-01)","019069","PESCAROLO ED UNITI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019070-(1948-01-01)","019070","PESSINA CREMONESE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019079-(1948-01-01)","019079","RICENGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019099-(1948-01-01)","019099","SOSPIRO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019103-(1948-01-01)","019103","STAGNO LOMBARDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/019115-(1948-01-01)","019115","VOLTIDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020003-(1948-01-01)","020003","BAGNOLO SAN VITO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020013-(1948-01-01)","020013","CASTELBELFORTE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020031-(1948-01-01)","020031","MARCARIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020033-(1948-01-01)","020033","MARMIROLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020041-(1948-01-01)","020041","PIUBEGA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020051-(1948-01-01)","020051","RODIGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020061-(2017-03-01)","020061","SERMIDE E FELONICA",2017-03-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/020065-(1948-01-01)","020065","SUZZARA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097006-(1995-01-01)","097006","BARZANÒ",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097016-(1995-01-01)","097016","CASATENOVO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097048-(1995-01-01)","097048","MERATE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097053-(1995-01-01)","097053","MONTEVECCHIA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097058-(1995-01-01)","097058","OLGIATE MOLGORA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097063-(1995-01-01)","097063","PAGNONA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097068-(1995-01-01)","097068","PESCATE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097078-(1995-01-01)","097078","SUELLO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/097083-(1995-01-01)","097083","VALMADRERA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098001-(1995-01-01)","098001","ABBADIA CERRETO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098011-(1995-01-01)","098011","CASELLE LANDI",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098021-(1995-01-01)","098021","CORNEGLIANO LAUDENSE",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098025-(1995-01-01)","098025","CRESPIATICA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098031-(1995-01-01)","098031","LODI",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098035-(1995-01-01)","098035","MALEO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098045-(1995-01-01)","098045","PIEVE FISSIRAGA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098053-(1995-01-01)","098053","SENNA LODIGIANA",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/098055-(1995-01-01)","098055","SORDIO",1995-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108004-(2009-06-30)","108004","ARCORE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108006-(2009-06-30)","108006","BELLUSCO",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108014-(2009-06-30)","108014","CAMPARADA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108016-(2009-06-30)","108016","CARNATE",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/108048-(2009-06-30)","108048","VERANO BRIANZA",2009-06-30,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012007-(1956-01-24)","012007","AZZIO",1956-01-24,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012013-(1948-01-01)","012013","BESOZZO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012020-(1953-07-24)","012020","BREZZO DI BEDERO",1953-07-24,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012022-(1953-07-21)","012022","BRISSAGO-VALTRAVAGLIA",1953-07-21,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012023-(1956-03-04)","012023","BRUNELLO",1956-03-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012027-(1948-01-01)","012027","CADEGLIANO-VICONAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012033-(1948-01-01)","012033","CARNAGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012037-(1948-01-01)","012037","CASALZUIGNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012047-(1948-01-01)","012047","CASTRONNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012057-(1948-01-01)","012057","CROSIO DELLA VALLE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012062-(1970-01-11)","012062","CUVEGLIO",1970-01-11,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012070-(1948-01-01)","012070","GALLARATE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012080-(1948-01-01)","012080","GORNATE OLONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012081-(1987-10-29)","012081","GRANTOLA",1987-10-29,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012088-(1963-09-14)","012088","LEGGIUNO",1963-09-14,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012090-(1948-01-01)","012090","LONATE POZZOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012097-(1978-02-12)","012097","MARCHIROLO",1978-02-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012101-(1948-01-01)","012101","MERCALLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012110-(1956-01-24)","012110","ORINO",1956-01-24,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012115-(1948-01-01)","012115","RANCIO VALCUVIA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012117-(1953-10-15)","012117","SALTRIO",1953-10-15,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/012125-(1948-01-01)","012125","TAINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013009-(1948-01-01)","013009","ANZANO DEL PARCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013042-(1948-01-01)","013042","CANZO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013045-(1953-09-13)","013045","CARBONATE",1953-09-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013052-(1948-01-01)","013052","CASLINO D'ERBA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013059-(1948-04-23)","013059","CASTELNUOVO BOZZENTE",1948-04-23,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013062-(1948-01-01)","013062","CAVARGNA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013107-(1948-01-01)","013107","GERA LARIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013120-(1948-01-01)","013120","LAINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013130-(1950-04-05)","013130","LIVO",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013139-(1950-04-05)","013139","MAGREGLIO",1950-04-05,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013154-(1948-01-01)","013154","MONTANO LUCINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013160-(1948-01-01)","013160","MUSSO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013184-(1948-01-01)","013184","PIGRA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013229-(1948-01-01)","013229","VALBRONA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013234-(1948-01-01)","013234","VALSOLDA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013242-(1948-01-01)","013242","VERTEMATE CON MINOPRIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/013249-(2011-02-11)","013249","GRAVEDONA ED UNITI",2011-02-11,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014006-(1948-01-01)","014006","BEMA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014014-(1948-01-01)","014014","CASTELLO DELL'ACQUA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014016-(1948-01-01)","014016","CEDRASCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014024-(1948-01-01)","014024","COSIO VALTELLINO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014034-(1948-01-01)","014034","GROSOTTO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014038-(1948-01-01)","014038","LOVERO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014044-(1948-01-01)","014044","MONTAGNA IN VALTELLINA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014048-(1948-01-01)","014048","PIANTEDO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014058-(1948-01-01)","014058","SAN GIACOMO FILIPPO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014068-(1948-01-01)","014068","TOVO DI SANT'AGATA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/014078-(1948-01-01)","014078","VILLA DI TIRANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015019-(2015-01-01)","015019","BERNATE TICINO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015022-(2015-01-01)","015022","BESATE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015032-(2015-01-01)","015032","BRESSO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015042-(2015-01-01)","015042","CALVIGNASCO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015062-(2015-01-01)","015062","CASTANO PRIMO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015076-(2015-01-01)","015076","CESATE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015086-(2015-01-01)","015086","CORMANO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015096-(2015-01-01)","015096","CUGGIONO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015110-(2015-01-01)","015110","GREZZAGO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015112-(2015-01-01)","015112","GUDO VISCONTI",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015130-(2015-01-01)","015130","MAGENTA",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015140-(2015-01-01)","015140","MELEGNANO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015144-(2015-01-01)","015144","MESERO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015150-(2015-01-01)","015150","MORIMONDO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015154-(2015-01-01)","015154","NERVIANO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015164-(2015-01-01)","015164","OSSONA",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015178-(2015-01-01)","015178","POZZUOLO MARTESANA",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015184-(2015-01-01)","015184","ROBECCO SUL NAVIGLIO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015188-(2015-01-01)","015188","ROSATE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015200-(2015-01-01)","015200","SANTO STEFANO TICINO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015209-(2015-01-01)","015209","SESTO SAN GIOVANNI",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015219-(2015-01-01)","015219","TREZZANO ROSA",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015222-(2015-01-01)","015222","TRIBIANO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015224-(2015-01-01)","015224","TRUCCAZZANO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015229-(2015-01-01)","015229","VANZAGO",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/015242-(2015-01-01)","015242","VIMODRONE",2015-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016007-(1948-01-01)","016007","ALMENNO SAN SALVATORE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016015-(1948-01-01)","016015","AVIATICO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016017-(1948-01-01)","016017","AZZONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016020-(1948-01-01)","016020","BARIANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016025-(1948-01-01)","016025","BERZO SAN FERMO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016026-(1955-07-10)","016026","BIANZANO",1955-07-10,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016027-(1948-01-01)","016027","BLELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016030-(1948-01-01)","016030","BONATE SOPRA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016040-(1948-01-01)","016040","BRIGNANO GERA D'ADDA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016042-(1956-05-20)","016042","BRUSAPORTO",1956-05-20,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016050-(1948-01-01)","016050","CAPIZZONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016055-(1948-01-01)","016055","CAROBBIO DEGLI ANGELI",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016059-(1948-01-01)","016059","CASIRATE D'ADDA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016060-(1960-02-13)","016060","CASNIGO",1960-02-13,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016069-(1948-01-01)","016069","CENATE SOTTO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016070-(1948-01-01)","016070","CENE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016079-(1948-01-01)","016079","COLOGNO AL SERIO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016089-(1948-01-01)","016089","CURNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016092-(1948-01-01)","016092","DOSSENA",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016099-(1948-01-01)","016099","FINO DEL MONTE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016103-(1948-01-01)","016103","FOPPOLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016105-(1964-10-10)","016105","FORNOVO SAN GIOVANNI",1964-10-10,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016119-(1948-01-01)","016119","GRONE",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016125-(1978-02-12)","016125","LENNA",1978-02-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016125-(1978-02-12)","016125","LENNA",1978-02-12,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016128-(2006-03-04)","016128","LOVERE",2006-03-04,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016129-(1948-01-01)","016129","LURANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016137-(1948-01-01)","016137","MONASTEROLO DEL CASTELLO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016157-(1948-01-01)","016157","PALOSCO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016162-(1948-01-01)","016162","PIANICO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016167-(1948-01-01)","016167","POGNANO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016172-(1948-01-01)","016172","PONTIROLO NUOVO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016176-(1964-03-01)","016176","PRESEZZO",1964-03-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016177-(1948-01-01)","016177","PUMENENGO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016180-(1948-01-01)","016180","RIVA DI SOLTO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016182-(1948-01-01)","016182","ROGNO",1948-01-01,9999-12-31
"https://w3id.org/italia/controlled-vocabulary/territorial-classifications/cities/016207-(1963-02-07)","016207","STEZZANO",1963-02-07,9999-12-31
