codice_ente,ente_controllore,punto_prelievo,tipologia_punto_prelievo,indirizzo_punto_prelievo,comune_punto_prelievo,codice_comune,provincia_punto_prelievo,latitudine,longitudine,location,id_campione,macro_categoria_parametro,categoria_parametro,parametro,tipo_parametro,codice_parametro,risultato,unit_misura,esito,data_referto,anno_referto,indirizzo_di_georeferenziazione,frazione_punto_prelievo,valore_testuale,unita_di_misura_testuale,segno
"030327","ATS DELLA VAL PADANA","RE020030XU0004","Punti rete","Piazza Frassino - Loc. Frassino, Mantova","MANTOVA","020030","MANTOVA","45.1555741","10.8235673","POINT (10.8235673 45.1555741)","POT71984","Fisico","torbidita","torbidita","Indicatore",,"0.45","NTU","Conforme","2020-11-02","2020","PIAZZA FRASSINO,MANTOVA","FRASSINO MANTOVANO","0.45","nephelometric turbidity unit",
"030323","ATS DELLA MONTAGNA","RE014054XU0602","Punti rete","VIA MACOLINI N. 17, PRATA CAMPORTACCIO","PRATA CAMPORTACCIO","014054","SONDRIO","46.2817366","9.4010003","POINT (9.4010003 46.2817366)","C201403","Chimico","Metalli","ferro","Indicatore","7439-89-6","14.0","µg/l","Conforme","2020-06-03","2020","Via Macolini, 17",,"14","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017194XU0003","Punti rete","Via Obbedisco, 16, VALVESTINO","VALVESTINO","017194","BRESCIA","45.76107","10.59487","POINT (10.59487 45.76107)","POT69059","Chimico","Solventi alogenati","cloroformio","Indicatore",,"6.4","µg/l","Conforme","2020-07-28","2020","VIA OBBEDISCO,16,VALVESTINO",,"6.4","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017109XU0006","Punti rete",,"MONIGA DEL GARDA","017109","BRESCIA","45.52872","10.53723","POINT (10.53723 45.52872)","POT68202","Chimico","Anioni","clorito","Indicatore","14998-27-7","425.0","µg/l","Conforme","2020-06-22","2020",,,"425","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017086XU0002","Punti rete","Via Maggi, 4, ISORELLA","ISORELLA","017086","BRESCIA","45.3094891","10.3260189","POINT (10.3260189 45.3094891)","POT70129","Chimico","Metalli","arsenico","Normato","7440-38-2","4.0","µg/l","Conforme","2020-08-28","2020","Via Berardo Maggi, 4",,"4","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017053XU0001","Punti rete","Via Nuova di Sopra, 14/a, CIGOLE","CIGOLE","017053","BRESCIA","45.3118365","10.1887025","POINT (10.1887025 45.3118365)","POT70770","Chimico","Metalli","ferro","Indicatore","7439-89-6","364.0","µg/l","Non conforme","2020-09-18","2020","Via Nuove Sotto",,"364","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017064XU0001","Punti rete","Via De Gasperi, 1, CORZANO","CORZANO","017064","BRESCIA","45.4451257","10.0079175","POINT (10.0079175 45.4451257)","POT67228","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","482.0","µS/cm","Conforme","2020-03-31","2020","Via A. de Gasperi, 1",,"482","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017013XU0002","Punti rete","Via Lusignolo, 1, BASSANO BRESCIANO","BASSANO BRESCIANO","017013","BRESCIA","45.3280778","10.1247265","POINT (10.1247265 45.3280778)","POT67713","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","432.0","µS/cm","Conforme","2020-05-19","2020","Via Lusignolo, 1",,"432","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE020050XU0004","Punti rete","Via Roma - Loc. Cividale, Rivarolo Mantovano","RIVAROLO MANTOVANO","020050","MANTOVA","45.06983","10.43193","POINT (10.43193 45.06983)","POT72383","Chimico","Metalli","ferro","Indicatore","7439-89-6","48.0","µg/l","Conforme","2020-11-27","2020","VIA ROMA-LOC.CIVIDALE,RIVAROLO MANTOVANO",,"48","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017137XU0001","Punti rete","Via Togliatti, 11, PAVONE DEL MELLA","PAVONE DEL MELLA","017137","BRESCIA","45.30615","10.21124","POINT (10.21124 45.30615)","POT72814","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","449.0","µS/cm","Conforme","2020-12-09","2020","Via Togliatti, 11",,"449","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE020016XU0001","Punti rete","Piazza della Pace","CASTELLUCCHIO","020016","MANTOVA","45.14595","10.65053","POINT (10.65053 45.14595)","POT70890","Fisico","durezza","durezza","Indicatore","20001","24.0","°d","Conforme","2020-10-06","2020","PIAZZA DELLA PACE",,"24","gradi durezza tedeschi",
"030327","ATS DELLA VAL PADANA","RE020066XU0003","Punti rete","Via Solazzi, Viadana","VIADANA","020066","MANTOVA","44.93083","10.51507","POINT (10.51507 44.93083)","POT72386","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","496.0","µS/cm","Conforme","2020-11-27","2020","VIA GINO SOLAZZI,VIADANA",,"496","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE020035XU0005","Punti rete","Vicolo Fiore, Moglia","MOGLIA","020035","MANTOVA","44.93092","10.91215","POINT (10.91215 44.93092)","POT66144","Fisico","durezza","durezza","Indicatore","20001","45.0","°d","Conforme","2020-02-18","2020","VICOLO FIORE,MOGLIA",,"45","gradi durezza tedeschi",
"030326","ATS DI BRESCIA","RE017161XU0001","Punti rete","Via Almici, 16, REZZATO","REZZATO","017161","BRESCIA","45.5168684","10.311182","POINT (10.311182 45.5168684)","POT71683","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","477.0","µS/cm","Conforme","2020-10-21","2020","Via Evaristo Almici, 16",,"477","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017029XU0025","Punti rete","Via Matteotti, 2, BRESCIA","BRESCIA","017029","BRESCIA","45.5406591","10.2142062","POINT (10.2142062 45.5406591)","POT70563","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","540.0","µS/cm","Conforme","2020-09-15","2020","Corso Giacomo Matteotti, 2",,"540","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE020015XU0002","Punti rete","Via Mazzini, Castelbelforte","CASTELBELFORTE","020013","MANTOVA","45.2149514","10.8928459","POINT (10.8928459 45.2149514)","POT70919","Chimico","Metalli","ferro","Indicatore","7439-89-6","46.0","µg/l","Conforme","2020-10-12","2020","VIA GIUSEPPE MAZZINI,CASTELBELFORTE",,"46","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017040XU0003","Punti rete","Via del Lavoro, 83, CASTEGNATO","CASTEGNATO","017040","BRESCIA","45.5596421","10.0908016","POINT (10.0908016 45.5596421)","POT68639","Chimico","Anioni","nitrati","Normato",,"45.0","mg/l","Conforme","2020-07-07","2020","Viale del Lavoro, 83",,"45","milligrammi per litro",
"030326","ATS DI BRESCIA","RE017037XU0002","Punti rete","Via Tese, 68, CAPRIANO DEL COLLE","CAPRIANO DEL COLLE","017037","BRESCIA","45.45202829999999","10.1379005","POINT (10.1379005 45.45202829999999)","POT70825","Chimico","Metalli","arsenico","Normato","7440-38-2","4.0","µg/l","Conforme","2020-09-24","2020","Via Tese, 68",,"4","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017182XU0001","Punti rete","Via D. Alighieri, 1, SULZANO","SULZANO","017182","BRESCIA","45.6880274","10.1001995","POINT (10.1001995 45.6880274)","POT69334","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","423.0","µS/cm","Conforme","2020-08-06","2020","Via Alighieri, 1",,"423","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017187XU0009","Punti rete","Via Trento, 91D, TOSCOLANO-MADERNO","TOSCOLANO-MADERNO","017187","BRESCIA","45.63694","10.60541","POINT (10.60541 45.63694)","POT67577","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","427.0","µS/cm","Conforme","2020-05-11","2020","VIA TRENTO,91 D,TOSCOLANO-MADERNO",,"427","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE020018XU0003","Punti rete","P.le General Mattioli, Cavriana","CAVRIANA","020018","MANTOVA","45.35202","10.60118","POINT (10.60118 45.35202)","POT68437","Chimico","Anioni","fluoruro","Indicatore","16984-48-8","0.14","mg/l","Conforme","2020-07-28","2020","P.LE GENERAL MATTIOLI,CAVRIANA",,"0.14","milligrammi per litro",
"030326","ATS DI BRESCIA","RE017136XU0003","Punti rete","Via Marchiani, 29, PASSIRANO","PASSIRANO","017136","BRESCIA","45.6094461","10.0443363","POINT (10.0443363 45.6094461)","POT67736","Chimico","Anioni","nitrati","Normato",,"43.0","mg/l","Conforme","2020-06-08","2020","Via Marchiani, 29",,"43","milligrammi per litro",
"030326","ATS DI BRESCIA","RE017067XU0010","Punti rete","Via unità d'Italia, 58, DESENZANO DEL GARDA","DESENZANO DEL GARDA","017067","BRESCIA","45.43798200000001","10.6019689","POINT (10.6019689 45.43798200000001)","POT68273","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","467.0","µS/cm","Conforme","2020-06-26","2020","Via Unità d'Italia, 58",,"467","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017160XU0003","Punti rete","Via XXV Aprile, 1, REMEDELLO","REMEDELLO","017160","BRESCIA","45.27866","10.37111","POINT (10.37111 45.27866)","POT70500","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","413.0","µS/cm","Conforme","2020-09-08","2020","VIA XXV APRILE,1,REMEDELLO",,"413","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017086XU0001","Punti rete","Piazza Castello, 1, ISORELLA","ISORELLA","017086","BRESCIA","45.3079678","10.3229963","POINT (10.3229963 45.3079678)","POT66453","Chimico","Metalli","arsenico","Normato","7440-38-2","4.0","µg/l","Conforme","2020-02-18","2020","Piazza Guglielmo Marconi, 2",,"4","microgrammi per litro",
"030327","ATS DELLA VAL PADANA","RE020003XU0003","Punti rete","Via Matteotti - Parco Giochi, Bagnolo San Vito","BAGNOLO SAN VITO","020003","MANTOVA","45.0872448","10.8765452","POINT (10.8765452 45.0872448)","POT72518","Microbiologico","Batteri","conteggio delle colonie a 22°c","Indicatore",,"24.0","ufc/ml","Conforme","2020-11-19","2020","VIA GIACOMO MATTEOTTI,PARCO GIOCHI BAGNOLO SAN VITO",,"24","unita formanti colonia per millilitro",
"030326","ATS DI BRESCIA","RE017029XU0004","Punti rete","Via Caionvico, 1, BRESCIA","BRESCIA","017029","BRESCIA","45.5261959","10.2885438","POINT (10.2885438 45.5261959)","POT68817","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","547.0","µS/cm","Conforme","2020-08-12","2020","Via Caionvico, 1",,"547","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017014XU0004","Punti rete","Via Dante, 1, BEDIZZOLE","BEDIZZOLE","017014","BRESCIA","45.4870122","10.4130699","POINT (10.4130699 45.4870122)","POT71282","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","453.0","µS/cm","Conforme","2020-10-13","2020","Via Dante Alighieri, 1",,"453","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017130XU0001","Punti rete","Via Kennedy, 38, PADERNO FRANCIACORTA","PADERNO FRANCIACORTA","017130","BRESCIA","45.5828358","10.0757974","POINT (10.0757974 45.5828358)","POT72495","Fisico","durezza","durezza","Indicatore","20001","34.0","°d","Conforme","2020-11-20","2020","Via Kennedy, 38",,"34","gradi durezza tedeschi",
"030326","ATS DI BRESCIA","RE017044XU0006","Punti rete","Via Località Comero, 35, CASTO","CASTO","017044","BRESCIA","45.706917","10.31571","POINT (10.31571 45.706917)","POT72657","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","284.0","µS/cm","Conforme","2020-11-30","2020","Località Comero, 35",,"284","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017149XU0006","Punti rete","Via Francesca, 136, PONTEVICO","PONTEVICO","017149","BRESCIA","45.27119","10.09027","POINT (10.09027 45.27119)","POT72693","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","446.0","µS/cm","Conforme","2020-11-30","2020","VIA FRANCESCA,136,PONTEVICO",,"446","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017183XU0009","Punti rete","Via Grumello santella, 1, TAVERNOLE SUL MELLA","TAVERNOLE SUL MELLA","017183","BRESCIA","45.7441562","10.2363846","POINT (10.2363846 45.7441562)","POT68694","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","414.0","µS/cm","Conforme","2020-07-16","2020","Via Grumello",,"414","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE0190929U0001","Punti rete","Piazza Italia, SCANDOLARA RAVARA","SCANDOLARA RAVARA","019092","CREMONA","45.0524482","10.3010088","POINT (10.3010088 45.0524482)","POT72810","Fisico","ossidabilita","ossidabilita","Indicatore",,"1.4","mgO2/l","Conforme","2020-12-10","2020","PIAZZALE ITALIA,SCANDOLARA RAVARA",,"1.4","milligrammi di ossigeno per litro",
"030326","ATS DI BRESCIA","RE017152XU0003","Punti rete","Via Quartiere Contado, 2, PRALBOINO","PRALBOINO","017152","BRESCIA","45.2701843","10.2197088","POINT (10.2197088 45.2701843)","POT67691","Chimico","Anioni","clorito","Indicatore","14998-27-7","431.0","µg/l","Conforme","2020-05-20","2020","Quartiere Contado, 2",,"431","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017160XU0003","Punti rete","Via XXV Aprile, 1, REMEDELLO","REMEDELLO","017160","BRESCIA","45.27866","10.37111","POINT (10.37111 45.27866)","POT69171","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","419.0","µS/cm","Conforme","2020-07-23","2020","VIA XXV APRILE,1,REMEDELLO",,"419","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017096XU0007","Punti rete","Via Ruca, 44, LUMEZZANE","LUMEZZANE","017096","BRESCIA","45.6443155","10.2693939","POINT (10.2693939 45.6443155)","POT68966","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","410.0","µS/cm","Conforme","2020-07-24","2020","Via Ruca, 44",,"410","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017040XU0002","Punti rete","Via Franchi, 83, CASTEGNATO","CASTEGNATO","017040","BRESCIA","45.5534756","10.1106274","POINT (10.1106274 45.5534756)","POT67287","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","545.0","µS/cm","Conforme","2020-04-07","2020","Via Francesco Franchi, 83",,"545","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017169XU0005","Punti rete","Via Dante, 35, SALE MARASINO","SALE MARASINO","017169","BRESCIA","45.7209452","10.1090778","POINT (10.1090778 45.7209452)","POT69381","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","411.0","µS/cm","Conforme","2020-08-26","2020","Via Dante, 35",,"411","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017172XU0001","Punti rete","Via IV Novembre, 30, SAN GERVASIO BRESCIANO","SAN GERVASIO BRESCIANO","017172","BRESCIA","45.30640460000001","10.1467285","POINT (10.1467285 45.30640460000001)","POT68951","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","440.0","µS/cm","Conforme","2020-07-24","2020","Via IV Novembre, 30",,"440","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017066XU0004","Punti rete","Via Puccini, 10, DELLO","DELLO","017066","BRESCIA","45.4214948","10.0738865","POINT (10.0738865 45.4214948)","POT68088","Chimico","Anioni","nitrati","Normato",,"47.0","mg/l","Conforme","2020-06-17","2020","Via Giacomo Puccini, 10",,"47","milligrammi per litro",
"030326","ATS DI BRESCIA","RE017195XU0004","Punti rete","Via IV Novembre, 6, VEROLANUOVA","VEROLANUOVA","017195","BRESCIA","45.3492592","10.0896285","POINT (10.0896285 45.3492592)","POT67909","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","431.0","µS/cm","Conforme","2020-06-10","2020","Via IV Novembre, 6",,"431","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE020030XU0011","Punti rete","Via Indipendenza, Mantova","MANTOVA","020030","MANTOVA","45.14907","10.77123","POINT (10.77123 45.14907)","POT68339","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","411.0","µS/cm","Conforme","2020-07-07","2020","VIA INDIPENDENZA,MANTOVA",,"411","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017029XU0018","Punti rete","Via Cascina Pontevica, 1, BRESCIA","BRESCIA","017029","BRESCIA","45.4986456","10.2125666","POINT (10.2125666 45.4986456)","POT65595","Chimico","Anioni","solfato","Indicatore","14808-79-8","54.0","mg/l","Conforme","2020-01-17","2020","Via della Cascina Pontevica, 1",,"54","milligrammi per litro",
"030326","ATS DI BRESCIA","RE017038XU0001","Punti rete","Via Donatori di Sangue, 2, CAPRIOLO","CAPRIOLO","017038","BRESCIA","45.6431798","9.9390024","POINT (9.9390024 45.6431798)","POT72461","Fisico","durezza","durezza","Indicatore","20001","24.0","°d","Conforme","2020-11-20","2020","Via Donatori del Sangue, 2",,"24","gradi durezza tedeschi",
"030325","ATS DI BERGAMO","RE0161450U0003","Punti rete","CAPOLUOGO, OLMO AL BREMBO","OLMO AL BREMBO","016145","BERGAMO","45.97179","9.64937","POINT (9.64937 45.97179)","20LA00592","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","294.0","µS/cm","Conforme","2020-03-19","2020","CAPOLUOGO,OLMO AL BREMBO",,"294","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE0190609U0001","Punti rete","VIA ROMA, MOSCAZZANO","MOSCAZZANO","019060","CREMONA","45.2931786","9.6823047","POINT (9.6823047 45.2931786)","POT70288","Fisico","durezza","durezza","Indicatore","20001","24.0","°d","Conforme","2020-09-09","2020","VIA ROMA,MOSCAZZANO",,"24","gradi durezza tedeschi",
"030327","ATS DELLA VAL PADANA","RE020026XU0006","Punti rete","Strada ca' Diciotto","GOITO","020026","MANTOVA","45.24745","10.69322","POINT (10.69322 45.24745)","POT66528","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","411.0","µS/cm","Conforme","2020-03-03","2020","STRADA CA' DICIOTTO",,"411","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017024XU0001","Punti rete","Via Roma, 35, BOVEGNO","BOVEGNO","017024","BRESCIA","45.7941241","10.2747027","POINT (10.2747027 45.7941241)","POT68840","Fisico","durezza","durezza","Indicatore","20001","4.0","°d","Conforme","2020-07-21","2020","Via Roma, 35",,"4","gradi durezza tedeschi",
"030327","ATS DELLA VAL PADANA","RE020026XU0006","Punti rete","Strada ca' Diciotto","GOITO","020026","MANTOVA","45.24745","10.69322","POINT (10.69322 45.24745)","POT69291","Chimico","Solventi alogenati","cloroformio","Indicatore",,"5.4","µg/l","Conforme","2020-08-26","2020","STRADA CA' DICIOTTO",,"5.4","microgrammi per litro",
"030326","ATS DI BRESCIA","RE017187XU0006","Punti rete","Via Sanico, 26, TOSCOLANO-MADERNO","TOSCOLANO-MADERNO","017187","BRESCIA","45.63694","10.60541","POINT (10.60541 45.63694)","POT67578","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","401.0","µS/cm","Conforme","2020-05-11","2020","VIA SANICO,26,TOSCOLANO-MADERNO",,"401","microsiemens per centimetro",
"030327","ATS DELLA VAL PADANA","RE020011XU0002","Punti rete","Via Monte Grappa, Casaloldo","CASALOLDO","020011","MANTOVA","45.2535395","10.4806319","POINT (10.4806319 45.2535395)","POT69102","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","410.0","µS/cm","Conforme","2020-08-04","2020","VIA MONTE GRAPPA,CASALOLDO",,"410","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017067XU0010","Punti rete","Via unità d'Italia, 58, DESENZANO DEL GARDA","DESENZANO DEL GARDA","017067","BRESCIA","45.43798200000001","10.6019689","POINT (10.6019689 45.43798200000001)","POT72535","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","471.0","µS/cm","Conforme","2020-11-19","2020","Via Unità d'Italia, 58",,"471","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017088XU0001","Punti rete","Via Aldo Moro, 13, LENO","LENO","017088","BRESCIA","45.3600977","10.2192531","POINT (10.2192531 45.3600977)","POT67442","Fisico","conducibilita","conducibilita","Indicatore","3142-01-6","547.0","µS/cm","Conforme","2020-05-04","2020","Via A. Moro, 13",,"547","microsiemens per centimetro",
"030326","ATS DI BRESCIA","RE017052XU0005","Punti rete","Via Pontoglio, 50, CHIARI","CHIARI","017052","BRESCIA","45.5472063","9.8963137","POINT (9.8963137 45.5472063)","POT72846","Chimico","Anioni","nitrati","Normato",,"43.0","mg/l","Conforme","2020-12-10","2020","Via Pontoglio, 50",,"43","milligrammi per litro",
