"bacino_idrografico","corso_d_acqua","corpo_idrico","provincia","comune","codice_comune","coord_x","coord_y","codice_stazione","data_campionamento","parametro","valore_testuale","cas","wise","other","unita_di_misura","formula_parametro","unita_di_misura_testuale","segno","valore_numerico","anno"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","Idrocarburi policiclici aromatici","<0,001",,,"CHM-IPA-0","µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","Indeno(1,2,3-cd)pirene","<0,001","193-39-5",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","Naftalene","<0,001","91-20-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB","0,002078",,,"CHM-PCB-0","µg/l",,"microgrammi per litro",,"0.002078","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 101","<0,0002","37680-73-2",,,"µg/l",,"microgrammi per litro","<","0.0002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 105","0,000137","32598-14-4",,,"µg/l",,"microgrammi per litro",,"0.000137","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 110","0,000264","38380-03-9",,,"µg/l",,"microgrammi per litro",,"0.000264","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 114","<5e-005","74472-37-0",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 118","0,000282","31508-00-6",,,"µg/l",,"microgrammi per litro",,"0.000282","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 123","<5e-005","65510-44-3",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 126","<5e-005","57465-28-8",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 128","<0,0001","85760-74-3",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 138","0,000267","35065-28-2",,,"µg/l",,"microgrammi per litro",,"0.000267","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 146","<5e-005","51908-16-8",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 149","0,00021","38380-04-0",,,"µg/l",,"microgrammi per litro",,"0.00021","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 151","<0,0001","52663-63-5",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 153","0,00029","35065-27-1",,,"µg/l",,"microgrammi per litro",,"0.00029","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 156","<0,0001","38380-08-4",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 157","<0,0001","69782-90-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 167","<5e-005","52663-72-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 169","<5e-005","32774-16-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 170","9,7e-005","35065-30-6",,,"µg/l",,"microgrammi per litro",,"0.000097","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 177","<5e-005","52663-70-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 180","0,000169","35065-29-3",,,"µg/l",,"microgrammi per litro",,"0.000169","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 183","<0,0001","52663-69-1",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 187","8e-005","52663-68-0",,,"µg/l",,"microgrammi per litro",,"0.00008","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 189","<5e-005","39635-31-9",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 28","0,00011","7012-37-5",,,"µg/l",,"microgrammi per litro",,"0.00011","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 52","9,3e-005","35693-99-3",,,"µg/l",,"microgrammi per litro",,"0.000093","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 77","7,9e-005","32598-13-3",,,"µg/l",,"microgrammi per litro",,"0.000079","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 81","<5e-005","70362-50-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 95","<0,0002","38379-99-6",,,"µg/l",,"microgrammi per litro","<","0.0002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","PCB 99","<0,0001","38380-01-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","Pirene","<0,001","129-00-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-02-28","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Acenaftene","<0,001","83-32-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Acenaftilene","<0,001","208-96-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Ammoniaca (non ionizzata)","0,002","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Antracene","<0,001","120-12-7",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Benzo (a) pirene","<0,001","50-32-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Benzo (b) fluorantene","<0,001","205-99-2",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Benzo (g,h,i) perilene","<0,001","191-24-2",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Benzo (k) fluorantene","<0,001","207-08-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Benzo(a)antracene","<0,001","56-55-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Crisene","<0,001","218-01-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Dibenzo(a,h)antracene","<0,001","53-70-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Dibenzo(a,h)pirene","<0,001","189-64-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Fenantrene","<0,001","85-01-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Fluorantene","<0,001","206-44-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Fluorene","<0,001","86-73-7",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Idrocarburi policiclici aromatici","<0,001",,,"CHM-IPA-0","µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Indeno(1,2,3-cd)pirene","<0,001","193-39-5",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Naftalene","<0,001","91-20-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB","0,002078",,,"CHM-PCB-0","µg/l",,"microgrammi per litro",,"0.002078","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 101","<0,0002","37680-73-2",,,"µg/l",,"microgrammi per litro","<","0.0002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 105","9,6e-005","32598-14-4",,,"µg/l",,"microgrammi per litro",,"0.000096","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 110","0,000215","38380-03-9",,,"µg/l",,"microgrammi per litro",,"0.000215","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 114","<5e-005","74472-37-0",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 118","0,000213","31508-00-6",,,"µg/l",,"microgrammi per litro",,"0.000213","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 123","<5e-005","65510-44-3",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 126","<5e-005","57465-28-8",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 128","<0,0001","85760-74-3",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 138","0,000206","35065-28-2",,,"µg/l",,"microgrammi per litro",,"0.000206","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 146","<5e-005","51908-16-8",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 149","0,000182","38380-04-0",,,"µg/l",,"microgrammi per litro",,"0.000182","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 151","<0,0001","52663-63-5",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 153","0,000249","35065-27-1",,,"µg/l",,"microgrammi per litro",,"0.000249","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 156","<0,0001","38380-08-4",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 157","<0,0001","69782-90-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 167","<5e-005","52663-72-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 169","<5e-005","32774-16-6",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 170","0,000106","35065-30-6",,,"µg/l",,"microgrammi per litro",,"0.000106","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 177","<5e-005","52663-70-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 180","0,000268","35065-29-3",,,"µg/l",,"microgrammi per litro",,"0.000268","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 183","<0,0001","52663-69-1",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 187","9e-005","52663-68-0",,,"µg/l",,"microgrammi per litro",,"0.00009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 189","<5e-005","39635-31-9",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 28","0,000221","7012-37-5",,,"µg/l",,"microgrammi per litro",,"0.000221","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 52","0,000163","35693-99-3",,,"µg/l",,"microgrammi per litro",,"0.000163","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 77","6,8e-005","32598-13-3",,,"µg/l",,"microgrammi per litro",,"0.000068","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 81","<5e-005","70362-50-4",,,"µg/l",,"microgrammi per litro","<","0.00005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 95","<0,0002","38379-99-6",,,"µg/l",,"microgrammi per litro","<","0.0002","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PCB 99","<0,0001","38380-01-7",,,"µg/l",,"microgrammi per litro","<","0.0001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFBA (Perfluoro Butanoic Acid)","<0,005","375-22-4",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFBS (Perfluoro Butane Sulfonate)","0,009","375-73-5",,,"µg/l",,"microgrammi per litro",,"0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFDA (Perfluoro Decanoic Acid)","<0,005","335-76-2",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFHpA (Perfluoro Heptanoic Acid)","<0,005","375-85-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFHxA (Perfluoro Hexanoic Acid)","<0,005","307-24-4",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFHxS (Perfluoro Hexane Sulfonate)","<0,005","355-46-4",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFNA (Perfluoro Nonanoic Acid)","<0,005","375-95-1",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFOA (Perfluoro Octanoic Acid)","0,006","335-67-1",,,"µg/l",,"microgrammi per litro",,"0.006","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFOS (Perfluoro Octane Sulfonate)","0,0029","1763-23-1",,,"µg/l",,"microgrammi per litro",,"0.0029","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","PFPeA (Perfluoro Pentanoic Acid)","<0,005","2706-90-3",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Pirene","<0,001","129-00-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-03-28","Thiacloprid","<0,009","111988-49-9",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Acenaftene","<0,001","83-32-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Acenaftilene","0,001","208-96-8",,,"µg/l",,"microgrammi per litro",,"0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Acetamiprid","<0,009","135410-20-7",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Ammoniaca (non ionizzata)","0,003","7664-41-7",,,"mg/l","NH3","milligrammi per litro",,"0.003","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Antracene","<0,001","120-12-7",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Benzo (a) pirene","<0,001","50-32-8",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Benzo (b) fluorantene","<0,001","205-99-2",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Benzo (g,h,i) perilene","<0,001","191-24-2",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Benzo (k) fluorantene","<0,001","207-08-9",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Benzo(a)antracene","<0,001","56-55-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Crisene","0,001","218-01-9",,,"µg/l",,"microgrammi per litro",,"0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Dibenzo(a,h)antracene","<0,001","53-70-3",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Dibenzo(a,h)pirene","<0,001","189-64-0",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Fenitrotion","<0,005","122-14-5",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Fenthion","<0,005","55-38-9",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Fluorantene","0,006","206-44-0",,,"µg/l",,"microgrammi per litro",,"0.006","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Fluorene","0,007","86-73-7",,,"µg/l",,"microgrammi per litro",,"0.007","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Imidacloprid","<0,009","138261-41-3",,,"µg/l",,"microgrammi per litro","<","0.009","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Indeno(1,2,3-cd)pirene","<0,001","193-39-5",,,"µg/l",,"microgrammi per litro","<","0.001","2,018"
"Po","Po (Fiume)","ITIRN00814IR","LO","SOMAGLIA","098054","549,962","4,997,541","N00814ir1","2018-04-26","Mevinfos","<0,005","7786-34-7",,,"µg/l",,"microgrammi per litro","<","0.005","2,018"
